,Vmax,Km1,Km2,Ki
361,2.611362579005803,111.25151655067263,3.0134648605251155,90.14948693431985
362,2.662551167641907,113.7448078696614,3.001597275567534,89.55967600822565
363,2.599313881228504,111.02536516463786,2.9945073145562087,89.4273823338198
364,2.594459501654941,110.91170523277559,2.9917978283834143,89.22865246331094
365,2.55252964834618,108.6980043842619,3.009306892801523,89.72157794908678
366,2.597318367585304,110.78764627607057,3.0126790081919923,91.51809827928017
367,2.6536777171562203,113.60934765834675,2.985834643153431,90.04695330416514
368,2.6552049891782503,113.21861730831576,3.0235342335720334,89.48622955505701
369,2.701551652713771,115.72991915601749,3.005320356319781,90.84803773812642
370,2.648736675717021,113.37119005296226,2.985933405993652,88.72034015317404
371,2.6555462307267708,113.40104740774211,3.014111823110935,91.49638942337208
372,2.4883480092374826,105.99187610686774,2.9855864495079696,87.93960215967513
373,2.6060663814979557,111.08270782503003,3.016339189985097,89.83592657200523
374,2.588361297787406,110.36081965688038,3.006953008284135,91.05341758059923
375,2.5215603402113786,107.1343274436463,3.0140454774134784,88.00885637487504
376,2.576035423941109,110.18121023152176,2.9873392875352636,91.13250924717002
377,2.596137283878913,110.9483671668264,2.998466673194727,91.83185412780612
378,2.604324192335694,111.51832985300064,2.988697562924322,92.06005195881285
379,2.5590225414803065,109.15586986927538,3.0030004517720776,90.0406710504118
380,2.658793499275209,113.45652840269338,3.0083061949775827,89.30599337042435
381,2.6096341897655853,111.32958060076923,3.0057049436689613,89.18192593543225
382,2.4851728777033073,106.00766200674433,2.988522528948397,90.48837464546668
383,2.635148873406903,112.91252263957952,2.9777394336399103,89.53373096990639
384,2.62398999743059,112.23307956433705,2.9957677222023453,90.65220246845169
385,2.5657265116029127,109.24841486330939,3.020448783743127,92.39515510637708
386,2.426998113507652,103.04812898187805,3.0053420007038683,88.00875562223834
387,2.631584325763898,112.36535638017351,2.998188747019701,88.00270160407827
388,2.455625012390587,104.47083624973408,3.0047669388472893,90.99501257140514
389,2.60547460474273,111.16517337153776,3.0007712825703767,90.0297668684362
390,2.5766381316511073,110.11810616639448,3.0002894553147867,92.16192299569003
391,2.585817822762999,110.31468191262263,3.002993597322465,89.27379667935416
392,2.544823598237899,108.44893038610945,3.010374304771242,91.99901982811394
393,2.553184550762873,108.76395747127542,3.0052524745393985,89.18294185919116
394,2.4563150186996667,104.48612113019558,2.9975327363126985,90.69061599821377
395,2.5559233714354295,109.04995190412959,2.9940265090432594,89.75521621067223
