,Vmax,Km1,Km2,Ki1
392,3736536.4528309833,62.76948559048559,4460439.776392203,107.79859375199081
393,5080768.9040500205,101.09713172867167,5973613.657769397,190.2617115985991
394,1.723553380841568,131.9185710154382,1.0806759618955173,152.28985087744812
395,15.425617343568298,68.11095409158332,17.23894523771659,112.07858816798756
396,1.5029518958534644,66.0334156062695,1.1444903396632762,80.99688923802431
397,9.712655240185466,82.06967027815887,10.299157637495703,112.56986609141993
398,2.1948934590370537,93.92602006002623,1.863514291477184,133.19281175156075
399,2.050907697636342,66.94266848094443,1.9243495906706338,120.93273532776315
400,1.5335250906954028,80.9406298895313,1.1646173098872694,153.91173802171437
401,2341940.453824612,108.45016874906484,2448318.0757059306,179.36396397143375
